"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"605","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 09:54:48,FALSE,NA,"1600790992923525121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cut3isa",2904,TRUE,FALSE,NA,NA
"606","RT @MichelAdam5_: De facto, China sudah menjajah RI.
Pemerintah PDIP Jokowi beri penjajah karpet merah. Penjajah diberi berbagai fasilitasn…",FALSE,0,NA,2022-12-08 09:54:44,FALSE,NA,"1600790974166626304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","f1rmanh",14,TRUE,FALSE,NA,NA
"607","@hotmantmb @awemany Dampak hutang sembako mahal, pajak tinggi, apbn defisit, listrik mahal, bbm mahal, dolar meroke… https://t.co/CCo6OM46uz",FALSE,1,"hotmantmb",2022-12-08 09:54:07,TRUE,"1600708088167743488","1600790822420877313","243997028","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","riefreak",0,FALSE,FALSE,NA,NA
"608","RT @HoldenKlasik: Jual Mobil BMW 518i 91/92 (SPECIAL EDITION) Mesin M 40..Kondisi apa adanya (Mentahan-Siap Restorasi) pajak Off..Surat"" Ko…",FALSE,0,NA,2022-12-08 09:53:47,FALSE,NA,"1600790734764142592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ocvaziaraga",6,TRUE,FALSE,NA,NA
"609","@Candra4smara @kopi_terra Mksd loe KKB sono bong berantas sana 🤣🤣🤣emang gak bersukur ye walau pajak hidup tibggi🤣🤣",FALSE,0,"Candra4smara",2022-12-08 09:53:26,FALSE,"1600789432969621504","1600790648986034176","1416006621545734145","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","purpleColor5",0,FALSE,FALSE,NA,NA
"610","@kring_pajak oke makasih min",FALSE,0,"kring_pajak",2022-12-08 09:53:25,FALSE,"1600768143118331904","1600790645375107073","4564565058","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","doietyl",0,FALSE,FALSE,NA,NA
"611","Halo min @kring_pajak sesuai peraturan SE-24/PJ/2018 perihal price protection,jika penjual memberikan uang atas sel… https://t.co/XDDZoWDXa0",FALSE,0,NA,2022-12-08 09:52:57,TRUE,NA,"1600790527758123009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dhelina_",0,FALSE,FALSE,NA,NA
"612","RT @irfanwahidi60: Banyak sekali iming2 mengundang orang China masuk Indonesia yaitu : 1.Pertukaran 10 jt tenaga kerja China-Indonesia 2.Se…",FALSE,0,NA,2022-12-08 09:52:55,FALSE,NA,"1600790517138137089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sersanqomar",10,TRUE,FALSE,NA,NA
"613","Suruh hidup dihutan saja tanpa pajak! https://t.co/QScr1AtiBo",FALSE,1,NA,2022-12-08 09:52:44,FALSE,NA,"1600790472792092672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SipenkAyas",0,FALSE,FALSE,NA,NA
"614","@sambaljawara Pasal 9 ayat 2 huruf d WP  Persyaratan Tertentu meliputi Pengusaha Kena Pajak yang menyampaikan SPT M… https://t.co/Pf2whbHMut",FALSE,0,"sambaljawara",2022-12-08 09:52:31,TRUE,"1600682196519378945","1600790418144518145","2549657340","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kring_pajak",0,FALSE,FALSE,NA,NA
"615","Agar dpt dilakukan migrasi (krn wajib) hrs pindah KPP? Jika pindah (dg mengajukan perubahan data), no npwp akn beru… https://t.co/CyiqyIiqPt",FALSE,0,"yayu_ndukayu",2022-12-08 09:52:19,TRUE,"1600787277638082561","1600790365912461317","496937332","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yayu_ndukayu",0,FALSE,FALSE,NA,NA
"616","RT @deroswunga: paling enak emang ngurus pajak ke samsat yang di mall. adem.",FALSE,0,NA,2022-12-08 09:52:11,FALSE,NA,"1600790335797735425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bewsstuff",1,TRUE,FALSE,NA,NA
"617","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 09:51:49,FALSE,NA,"1600790241324937216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leejeno_o0423",2904,TRUE,FALSE,NA,NA
"618","@sambaljawara Hai, Kak.
Ketentuan terkait restitusi pendahuluan diatur PMK-209/PMK.03/2021 berlaku tanggal 1 Januar… https://t.co/Fi8x8KJ5dF",FALSE,0,"sambaljawara",2022-12-08 09:51:36,TRUE,"1600682196519378945","1600790188607045633","2549657340","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kring_pajak",0,FALSE,FALSE,NA,NA
"619","Adanya pajak karnon diharapkan dapat menjadi salah satu potensi untuk melestarikan lingkungan dan pengurangan kerusakan iklim.",FALSE,0,"solarkitatech",2022-12-08 09:51:33,FALSE,"1600790085082882048","1600790173133860864","986217267984662529","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","solarkitatech",0,FALSE,FALSE,NA,NA
"620","Pajak Karbon adalah pengenaan biaya terhadap emisi karbon pada aktivitas yang menggunakan bahan bakar fosil seperti… https://t.co/vvbQ6hkgob",FALSE,0,"solarkitatech",2022-12-08 09:51:22,TRUE,"1600790085082882048","1600790126753259520","986217267984662529","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","solarkitatech",0,FALSE,FALSE,NA,NA
"621","Penerapan Pajak Karbon sebagai Pengurangan Kerusakan Iklim https://t.co/p69s9PpaPo",FALSE,1,NA,2022-12-08 09:51:12,FALSE,NA,"1600790085082882048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","solarkitatech",1,FALSE,FALSE,NA,NA
"622","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 09:50:59,FALSE,NA,"1600790030036787200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","user006823",2904,TRUE,FALSE,NA,NA
"623","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 09:49:58,FALSE,NA,"1600789774792785920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eelenoraw",2904,TRUE,FALSE,NA,NA
"624","asisten praktikum di kampus gue udah honornya kecil banget nget nget abis itu dipotong pajak pula 🥲🤚",FALSE,0,NA,2022-12-08 09:49:35,FALSE,NA,"1600789679967997954",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grengrss",0,FALSE,FALSE,NA,NA
"625","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 09:49:31,FALSE,NA,"1600789664545132544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","btxthingz",2904,TRUE,FALSE,NA,NA
"626","RT @auxiliaries_: @Askrlfess Klo secara lembaga keuangan. Jawaban ny ya karena gk mau kena pajak = gk mau kena tracking penghasilan. Sesimp…",FALSE,0,NA,2022-12-08 09:48:57,FALSE,NA,"1600789521926217729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","urpwettybb",219,TRUE,FALSE,NA,NA
"627","Pemerintah telah menetapkan 134 pelaku usaha menjadi pemungut pajak digital. https://t.co/V2j2OlSTpK",FALSE,0,NA,2022-12-08 09:48:47,FALSE,NA,"1600789479232802816",NA,"<a href=""http://www.republika.co.id"" rel=""nofollow"">roltweet</a>","republikaonline",0,FALSE,FALSE,NA,NA
"628","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 09:48:20,FALSE,NA,"1600789366044954624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dumbnaii1",2904,TRUE,FALSE,NA,NA
"629","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 09:46:48,FALSE,NA,"1600788980265406464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hwanxmi",2904,TRUE,FALSE,NA,NA
"630","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 09:46:39,FALSE,NA,"1600788941799817217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","autumnaespa",2904,TRUE,FALSE,NA,NA
"631","@acehls101200 100 ribu rupiah di potong pajak",FALSE,0,"acehls101200",2022-12-08 09:46:15,FALSE,"1600739979072016384","1600788839903043584","1233008921264021505","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","astroph1lee",0,FALSE,FALSE,NA,NA
"632","RT @GunRomli: Kemudian kalau maksudnya orang2 yg diberi al-Kitab itu adalah orang-orang non muslim, maka orang-orang non muslim di Indonesi…",FALSE,0,NA,2022-12-08 09:44:45,FALSE,NA,"1600788461748834305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bermantio",19,TRUE,FALSE,NA,NA
"633","@rndreja 100 dipotong pajak",FALSE,0,"rndreja",2022-12-08 09:44:43,FALSE,"1600788230445576192","1600788452957511685","1500804064464207875","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beslaag",0,FALSE,FALSE,NA,NA
"634","Sekarang ini yg hrs diperhatikan dng seksama adalah para pendukung disekelilingnya.
Mereka sudah mulai kelaparan ka… https://t.co/7pCJ6jHAJl",FALSE,0,NA,2022-12-08 09:44:15,TRUE,NA,"1600788335370604545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pujiast08063834",0,FALSE,FALSE,NA,NA
"635","@YonoBakrie @DitjenPajakRI Mohon dicek apakah beliau sudah bayar pajak hadiah juara SUCI X kemarin🙏",FALSE,0,"YonoBakrie",2022-12-08 09:44:03,FALSE,"1600770040650874880","1600788287311839232","1584503582","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","massudamn",0,FALSE,FALSE,NA,NA
"636","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 09:42:26,FALSE,NA,"1600787882054418432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kmyeos19",2904,TRUE,FALSE,NA,NA
"637","@kring_pajak Dan ini pakai kode faktur 04 atau apa pk jika pemakaian sendiri",FALSE,0,"kring_pajak",2022-12-08 09:41:10,FALSE,"1600758457270816769","1600787561181777921","4564565058","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Septian73720963",0,FALSE,FALSE,NA,NA
"638","pengen ga bayar pajak tapi udah dipotong langsung dari kantor
😤 https://t.co/jJv8H9yxlD",FALSE,1,NA,2022-12-08 09:40:46,FALSE,NA,"1600787461067898880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","al_umma14",0,FALSE,FALSE,NA,NA
"639","@jiunnesia Permohonan pemindahbukuan bisa diajukan langsung ke KPP tempat pembayaran diadministrasikan atau melalui… https://t.co/VtiOaCmFzD",FALSE,0,"kring_pajak",2022-12-08 09:39:24,TRUE,"1600787029540773889","1600787117730254848","4564565058","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kring_pajak",0,FALSE,FALSE,NA,NA
"640","@democrazymedia Dasar pejabat, udah kita bayarin mahal2 pake pajak, eh cuma bisa dibego2in doang ama cina.
Kayak anak SD aja.",FALSE,1,"democrazymedia",2022-12-08 09:39:05,FALSE,"1600770909102653441","1600787038948556800","1243804423001763841","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SantaiAjaKek",0,FALSE,FALSE,NA,NA
"641","@jiunnesia Hai, Kak.
Syarat permohonan Pemindahbukuan (PBK) scr umum adlh mengisi formulir Permohonan Pbk &amp; melampi… https://t.co/lj4bhhEjcm",FALSE,0,"jiunnesia",2022-12-08 09:39:03,TRUE,"1600421091176239106","1600787029540773889","399867784","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kring_pajak",0,FALSE,FALSE,NA,NA
"642","Terima kasih #KawanPajak. 

Kontribusi dari pajak kemudian dialokasikan untuk keperluan masyarakat. https://t.co/wUokSZdNnK",FALSE,0,NA,2022-12-08 09:38:46,FALSE,NA,"1600786957734289408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pajakjaksel1",0,FALSE,FALSE,NA,NA
"643","@kring_pajak Membahas ini pk jadi perusahaan pusat kirim ke cabang juga di kenai PPN ya pk, tapi jika barang terseb… https://t.co/OUKYjEl0Rw",FALSE,0,"kring_pajak",2022-12-08 09:38:29,TRUE,"1600758457270816769","1600786884443385856","4564565058","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Septian73720963",0,FALSE,FALSE,NA,NA
"644","@kring_pajak @DitjenPajakRI kalau muncul notif ""Passport tidak ditemukan di Imigrasi"" ketika mengisi form Permohona… https://t.co/mz1PLY3xMH",FALSE,0,"kring_pajak",2022-12-08 09:38:08,TRUE,NA,"1600786797709365248","4564565058","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","liandiandra",0,FALSE,FALSE,NA,NA
"645","RT @DitjenPajakRI: DJP Gelar International Tax Conference untuk Pertama Kalinya

https://t.co/T8yv5r2MOy",FALSE,0,NA,2022-12-08 09:38:08,FALSE,NA,"1600786797302190080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pajakjaksel1",47,TRUE,FALSE,NA,NA
"646","RT @DitjenPajakRI: Turunan UU HPP Klaster PPN Terbit, Simak Ketentuannya

Selengkapnya: https://t.co/PwTL29S1Cs",FALSE,0,NA,2022-12-08 09:38:05,FALSE,NA,"1600786787139715073",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pajakjaksel1",58,TRUE,FALSE,NA,NA
"647","#KawanPajak sudah pernah bertemu dengan penyuluh pajak di Kantor Pajak? https://t.co/ZlfSFw6gnA",FALSE,0,NA,2022-12-08 09:38:00,FALSE,NA,"1600786765740093441",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pajakjaksel1",0,FALSE,FALSE,NA,NA
"648","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 09:37:57,FALSE,NA,"1600786751345528832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leogirl13_",2904,TRUE,FALSE,NA,NA
"649","Sobat BUMN, sudah siap dapat hadiah langsung dari Simpedes belum?
Semuanya bisa kamu dapetin loh! Mau tau caranya?… https://t.co/GLtKAirVff",FALSE,0,NA,2022-12-08 09:37:53,TRUE,NA,"1600786733804969985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BUMN_JKPUS_beda",0,FALSE,FALSE,NA,NA
"650","AMO open joki tugas apapun ya⚡️

matpel ipa ips soshum, manajemen bisnis, statistika, sdm, keuangan, ekonomi, pajak… https://t.co/ZDlsn2YEkD",FALSE,0,NA,2022-12-08 09:37:29,TRUE,NA,"1600786632525119489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amourbie",0,FALSE,FALSE,NA,NA
"651","@foronlylauren @LaLaChuu Bisa kok, aku pernah beli soalnya, shippingnya make Fedex, pajak sekitar 500an.",FALSE,0,"foronlylauren",2022-12-08 09:36:59,FALSE,"1600746394754592768","1600786510126596098","623442457","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nicuks_",0,FALSE,FALSE,NA,NA
"652","RT @hermawan_ba: Siapa tahu disini ada yg BU mau jual motornya, surat"" lengkap ya, pajak bisa dibicarakan (diutamakan matic &amp; plat F kab. B…",FALSE,0,NA,2022-12-08 09:36:36,FALSE,NA,"1600786413053616129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bukanorangbija2",2,TRUE,FALSE,NA,NA
"653","Bang Ali pun membangun Jakarta dari pajak judi. Dia pun terkenal karena melokalisasi prostitusi di Kramat Tunggak a… https://t.co/vGxwxOezeT",FALSE,0,"OMGDKIJAKARTA",2022-12-08 09:36:34,TRUE,"1600786128818561028","1600786404501786624","1552244610155827200","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OMGDKIJAKARTA",0,FALSE,FALSE,NA,NA
"654","Halo min @kring_pajak, aku mau tanya.. apakah ada ketentuan pajak yg mengatur khusus mengenai dokumen yg diperlukan… https://t.co/QLdKzdPYcg",FALSE,0,NA,2022-12-08 09:36:19,TRUE,NA,"1600786342421880833",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","syifaka",0,FALSE,FALSE,NA,NA
"655","@kring_pajak sore min, mau tanya kalau ktp jateng bisa bikin npwp di dki ga ya? terima kasih",FALSE,0,"kring_pajak",2022-12-08 09:36:11,FALSE,NA,"1600786309324627968","4564565058","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hanoyle",0,FALSE,FALSE,NA,NA
"656","@kring_pajak min tny. Sehubungan dg migrasi data dr oss v.1.1 ke versi RBA, kan input ulang data2 untuk setiap KBLI… https://t.co/ltkKMIQKKn",FALSE,0,"kring_pajak",2022-12-08 09:35:57,TRUE,NA,"1600786249773568000","4564565058","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yayu_ndukayu",0,FALSE,FALSE,NA,NA
"657","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 09:35:41,FALSE,NA,"1600786182404599809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ocean_acousticc",2904,TRUE,FALSE,NA,NA
"658","Selain itu, Bang Ali terkenal karena melegalkan judi dan memungut pajak darinya. Jakarta, yang waktu itu punya kas… https://t.co/nQEwceHnpt",FALSE,0,"OMGDKIJAKARTA",2022-12-08 09:35:28,TRUE,"1600785858831216640","1600786128818561028","1552244610155827200","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OMGDKIJAKARTA",0,FALSE,FALSE,NA,NA
"659","@min_she Hai, Kak. Untuk SPT PPN yang Kakak maksud, apakah sebelumnya sudah dilakukan pemeriksaan karena restitusi… https://t.co/xTjBeEXySq",FALSE,0,"min_she",2022-12-08 09:35:12,TRUE,"1600686938691760128","1600786060899807232","979873752","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kring_pajak",0,FALSE,FALSE,NA,NA
"660","@kring_pajak Dan jika untuk WP yang tidak termasuk di PPN besaran tersebut apakah jika pengiriman BKP  pusat ke cab… https://t.co/MYBGaiZMxH",FALSE,0,"Septian73720963",2022-12-08 09:35:07,TRUE,"1600785847334637569","1600786040893370368","1577946320530477056","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Septian73720963",0,FALSE,FALSE,NA,NA
"661","@Silvia_VND Hai, Kak 
Dalam Pasal 34 dan 35 PMK-18/PMK.03/2021 tidak diatur lebih lanjut &amp; tidak dilarang untuk mel… https://t.co/evTg2Rreyi",FALSE,0,"Silvia_VND",2022-12-08 09:34:32,TRUE,"1600680993433997313","1600785890217197568","65587172","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kring_pajak",0,FALSE,FALSE,NA,NA
"662","@kring_pajak Oh ini khsus untukk PPN besaran Tertentu sajaya pk tetap buat tapi di kenai 0.0",FALSE,0,"kring_pajak",2022-12-08 09:34:21,FALSE,"1600771930503581697","1600785847334637569","4564565058","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Septian73720963",0,FALSE,FALSE,NA,NA
"663","RT @yeyowhyu: LIST MERCH KWANGYA

(mostly nct)
(harga sudah termasuk pajak) https://t.co/t8J6dxuuIW",FALSE,0,NA,2022-12-08 09:34:10,FALSE,NA,"1600785801209876480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aoxinay",2904,TRUE,FALSE,NA,NA
"664","@sambaljawara Ketentuannya diatur dalam PMK-209/PMK.03/2021. Dan saat ini PMK tersebut masih berlaku.

Untuk mencar… https://t.co/h0zAPUqEUZ",FALSE,0,"kring_pajak",2022-12-08 09:33:58,TRUE,"1600785035132424192","1600785750278033408","4564565058","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kring_pajak",0,FALSE,FALSE,NA,NA
"665","#BayarPajakBanyakUntung

Gunakan kode promo VISADEC untuk dapatkan cashback 12% untuk pembayaran menggunakan Kartu… https://t.co/Tae8KZghC5",FALSE,0,NA,2022-12-08 09:33:24,TRUE,NA,"1600785605696299009",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","OnlinePajak",0,FALSE,FALSE,NA,NA
"666","RT @Lantasresppu: pelayanan prima samsat penajam, pemberian informasi mengenai alur pelayanan publik kepada masyarakat yang akan membayar p…",FALSE,0,NA,2022-12-08 09:33:15,FALSE,NA,"1600785569931751424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BergasHart",0,TRUE,FALSE,NA,NA
